Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Email,ProductExpiryDate,invoice,stock_code,description,quantity,invoice_date,price,country,email,product_expiry_date,customer_id,is_cancelled,revenue
540606,82482,WOODEN PICTURE FRAME WHITE FINISH,7,2011-04-23 17:39:00,2.29,10063,United Kingdom,customer_10063@example.com,,540606,82482,WOODEN PICTURE FRAME WHITE FINISH,7,2011-04-23 17:39:00,2.29,United Kingdom,customer_10063@example.com,,10063,False,16.03
540216,20728,LUNCH BAG CARS BLUE,37,2011-04-24 15:13:00,1.81,10012,United Kingdom,customer_10012@example.com,2011-08-01,540216,20728,LUNCH BAG CARS BLUE,37,2011-04-24 15:13:00,1.81,United Kingdom,customer_10012@example.com,2011-08-01,10012,False,66.97
540216,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,14,2011-04-24 15:13:00,0.32,10012,United Kingdom,customer_10012@example.com,,540216,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,14,2011-04-24 15:13:00,0.32,United Kingdom,customer_10012@example.com,,10012,False,4.48
540216,85099B,JUMBO BAG RED RETROSPOT,41,2011-04-24 15:13:00,2.08,10012,United Kingdom,customer_10012@example.com,,540216,85099B,JUMBO BAG RED RETROSPOT,41,2011-04-24 15:13:00,2.08,United Kingdom,customer_10012@example.com,,10012,False,85.28
540216,21733,RED HANGING HEART T-LIGHT HOLDER,24,2011-04-24 15:13:00,2.95,10012,United Kingdom,customer_10012@example.com,2011-07-22,540216,21733,RED HANGING HEART T-LIGHT HOLDER,24,2011-04-24 15:13:00,2.95,United Kingdom,customer_10012@example.com,2011-07-22,10012,False,70.80000000000001
540585,22178,VICTORIAN GLASS HANGING T-LIGHT,10,2011-04-24 16:57:00,1.19,10058,United Kingdom,customer_10058@example.com,2011-07-28,540585,22178,VICTORIAN GLASS HANGING T-LIGHT,10,2011-04-24 16:57:00,1.19,United Kingdom,customer_10058@example.com,2011-07-28,10058,False,11.899999999999999
540585,22386,JUMBO BAG PINK POLKADOT,6,2011-04-24 16:57:00,2.18,10058,United Kingdom,customer_10058@example.com,,540585,22386,JUMBO BAG PINK POLKADOT,6,2011-04-24 16:57:00,2.18,United Kingdom,customer_10058@example.com,,10058,False,13.080000000000002
540574,22722,SET OF 6 SPICE TINS PANTRY DESIGN,6,2011-04-24 17:43:00,4.35,10055,United Kingdom,customer_10055@example.com,2011-09-01,540574,22722,SET OF 6 SPICE TINS PANTRY DESIGN,6,2011-04-24 17:43:00,4.35,United Kingdom,customer_10055@example.com,2011-09-01,10055,False,26.099999999999998
540574,22666,RECIPE BOX PANTRY DESIGN,2,2011-04-24 17:43:00,3.1,10055,United Kingdom,customer_10055@example.com,,540574,22666,RECIPE BOX PANTRY DESIGN,2,2011-04-24 17:43:00,3.1,United Kingdom,customer_10055@example.com,,10055,False,6.2
540574,22383,LUNCH BAG SUKI DESIGN,4,2011-04-24 17:43:00,1.48,10055,United Kingdom,customer_10055@example.com,2011-07-25,540574,22383,LUNCH BAG SUKI DESIGN,4,2011-04-24 17:43:00,1.48,United Kingdom,customer_10055@example.com,2011-07-25,10055,False,5.92
540523,21733,RED HANGING HEART T-LIGHT HOLDER,8,2011-04-25 09:41:00,2.8,10045,United Kingdom,customer_10045@example.com,2011-07-22,540523,21733,RED HANGING HEART T-LIGHT HOLDER,8,2011-04-25 09:41:00,2.8,United Kingdom,customer_10045@example.com,2011-07-22,10045,False,22.4
540523,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011-04-25 09:41:00,1.12,10045,United Kingdom,customer_10045@example.com,2011-07-28,540523,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011-04-25 09:41:00,1.12,United Kingdom,customer_10045@example.com,2011-07-28,10045,False,1.12
540547,22178,VICTORIAN GLASS HANGING T-LIGHT,10,2011-04-25 11:20:00,1.12,10049,United Kingdom,customer_10049@example.com,2011-07-28,540547,22178,VICTORIAN GLASS HANGING T-LIGHT,10,2011-04-25 11:20:00,1.12,United Kingdom,customer_10049@example.com,2011-07-28,10049,False,11.200000000000001
540649,21931,JUMBO STORAGE BAG SUKI,12,2011-04-25 13:50:00,1.87,10070,United Kingdom,customer_10070@example.com,,540649,21931,JUMBO STORAGE BAG SUKI,12,2011-04-25 13:50:00,1.87,United Kingdom,customer_10070@example.com,,10070,False,22.44
540649,22699,ROSES REGENCY TEACUP AND SAUCER,11,2011-04-25 13:50:00,2.8,10070,United Kingdom,customer_10070@example.com,,540649,22699,ROSES REGENCY TEACUP AND SAUCER,11,2011-04-25 13:50:00,2.8,United Kingdom,customer_10070@example.com,,10070,False,30.799999999999997
540204,20725,LUNCH BAG RED RETROSPOT,39,2011-04-25 14:12:00,1.73,10011,United Kingdom,customer_10011@example.com,2011-07-30,540204,20725,LUNCH BAG RED RETROSPOT,39,2011-04-25 14:12:00,1.73,United Kingdom,customer_10011@example.com,2011-07-30,10011,False,67.47
540204,20728,LUNCH BAG CARS BLUE,44,2011-04-25 14:12:00,1.65,10011,United Kingdom,customer_10011@example.com,2011-08-01,540204,20728,LUNCH BAG CARS BLUE,44,2011-04-25 14:12:00,1.65,United Kingdom,customer_10011@example.com,2011-08-01,10011,False,72.6
540204,22699,ROSES REGENCY TEACUP AND SAUCER,45,2011-04-25 14:12:00,3.1,10011,United Kingdom,customer_10011@example.com,,540204,22699,ROSES REGENCY TEACUP AND SAUCER,45,2011-04-25 14:12:00,3.1,United Kingdom,customer_10011@example.com,,10011,False,139.5
540204,82482,WOODEN PICTURE FRAME WHITE FINISH,43,2011-04-25 14:12:00,2.68,10011,United Kingdom,customer_10011@example.com,,540204,82482,WOODEN PICTURE FRAME WHITE FINISH,43,2011-04-25 14:12:00,2.68,United Kingdom,customer_10011@example.com,,10011,False,115.24000000000001
540241,22423,REGENCY CAKESTAND 3 TIER,22,2011-04-26 10:37:00,12.75,10013,United Kingdom,customer_10013@example.com,,540241,22423,REGENCY CAKESTAND 3 TIER,22,2011-04-26 10:37:00,12.75,United Kingdom,customer_10013@example.com,,10013,False,280.5
540241,22699,ROSES REGENCY TEACUP AND SAUCER,26,2011-04-26 10:37:00,2.95,10013,United Kingdom,customer_10013@example.com,,540241,22699,ROSES REGENCY TEACUP AND SAUCER,26,2011-04-26 10:37:00,2.95,United Kingdom,customer_10013@example.com,,10013,False,76.7
540241,22197,POPCORN HOLDER,23,2011-04-26 10:37:00,0.89,10013,United Kingdom,customer_10013@example.com,2011-07-10,540241,22197,POPCORN HOLDER,23,2011-04-26 10:37:00,0.89,United Kingdom,customer_10013@example.com,2011-07-10,10013,False,20.47
540241,20727,LUNCH BAG BLACK SKULL.,10,2011-04-26 10:37:00,1.57,10013,United Kingdom,customer_10013@example.com,2011-08-05,540241,20727,LUNCH BAG BLACK SKULL.,10,2011-04-26 10:37:00,1.57,United Kingdom,customer_10013@example.com,2011-08-05,10013,False,15.700000000000001
540241,22961,JAM MAKING SET PRINTED,31,2011-04-26 10:37:00,1.45,10013,United Kingdom,customer_10013@example.com,2011-08-25,540241,22961,JAM MAKING SET PRINTED,31,2011-04-26 10:37:00,1.45,United Kingdom,customer_10013@example.com,2011-08-25,10013,False,44.949999999999996
540177,21034,REX CASH+CARRY JUMBO SHOPPER,25,2011-04-26 12:39:00,0.9,10010,United Kingdom,customer_10010@example.com,,540177,21034,REX CASH+CARRY JUMBO SHOPPER,25,2011-04-26 12:39:00,0.9,United Kingdom,customer_10010@example.com,,10010,False,22.5
540177,21733,RED HANGING HEART T-LIGHT HOLDER,35,2011-04-26 12:39:00,3.1,10010,United Kingdom,customer_10010@example.com,2011-07-22,540177,21733,RED HANGING HEART T-LIGHT HOLDER,35,2011-04-26 12:39:00,3.1,United Kingdom,customer_10010@example.com,2011-07-22,10010,False,108.5
540177,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2011-04-26 12:39:00,0.61,10010,United Kingdom,customer_10010@example.com,2011-07-18,540177,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2011-04-26 12:39:00,0.61,United Kingdom,customer_10010@example.com,2011-07-18,10010,False,12.81
540177,20728,LUNCH BAG CARS BLUE,29,2011-04-26 12:39:00,1.48,10010,United Kingdom,customer_10010@example.com,2011-08-01,540177,20728,LUNCH BAG CARS BLUE,29,2011-04-26 12:39:00,1.48,United Kingdom,customer_10010@example.com,2011-08-01,10010,False,42.92
540177,22960,JAM MAKING SET WITH JARS,47,2011-04-26 12:39:00,3.83,10010,United Kingdom,customer_10010@example.com,2011-08-30,540177,22960,JAM MAKING SET WITH JARS,47,2011-04-26 12:39:00,3.83,United Kingdom,customer_10010@example.com,2011-08-30,10010,False,180.01
540508,21754,HOME BUILDING BLOCK WORD,9,2011-04-26 16:57:00,6.25,10042,United Kingdom,customer_10042@example.com,,540508,21754,HOME BUILDING BLOCK WORD,9,2011-04-26 16:57:00,6.25,United Kingdom,customer_10042@example.com,,10042,False,56.25
540508,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-04-26 16:57:00,2.29,10042,United Kingdom,customer_10042@example.com,,540508,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-04-26 16:57:00,2.29,United Kingdom,customer_10042@example.com,,10042,False,6.87
540508,22961,JAM MAKING SET PRINTED,9,2011-04-26 16:57:00,1.52,10042,United Kingdom,customer_10042@example.com,2011-08-25,540508,22961,JAM MAKING SET PRINTED,9,2011-04-26 16:57:00,1.52,United Kingdom,customer_10042@example.com,2011-08-25,10042,False,13.68
540140,22697,GREEN REGENCY TEACUP AND SAUCER,13,2011-04-27 12:17:00,2.95,10008,United Kingdom,customer_10008@example.com,,540140,22697,GREEN REGENCY TEACUP AND SAUCER,13,2011-04-27 12:17:00,2.95,United Kingdom,customer_10008@example.com,,10008,False,38.35
540140,22178,VICTORIAN GLASS HANGING T-LIGHT,23,2011-04-27 12:17:00,1.38,10008,United Kingdom,customer_10008@example.com,2011-07-28,540140,22178,VICTORIAN GLASS HANGING T-LIGHT,23,2011-04-27 12:17:00,1.38,United Kingdom,customer_10008@example.com,2011-07-28,10008,False,31.74
540140,20727,LUNCH BAG BLACK SKULL.,28,2011-04-27 12:17:00,1.73,10008,United Kingdom,customer_10008@example.com,2011-08-05,540140,20727,LUNCH BAG BLACK SKULL.,28,2011-04-27 12:17:00,1.73,United Kingdom,customer_10008@example.com,2011-08-05,10008,False,48.44
540140,22383,LUNCH BAG SUKI DESIGN,26,2011-04-27 12:17:00,1.73,10008,United Kingdom,customer_10008@example.com,2011-07-25,540140,22383,LUNCH BAG SUKI DESIGN,26,2011-04-27 12:17:00,1.73,United Kingdom,customer_10008@example.com,2011-07-25,10008,False,44.98
540140,85099B,JUMBO BAG RED RETROSPOT,40,2011-04-27 12:17:00,2.29,10008,United Kingdom,customer_10008@example.com,,540140,85099B,JUMBO BAG RED RETROSPOT,40,2011-04-27 12:17:00,2.29,United Kingdom,customer_10008@example.com,,10008,False,91.6
540064,22722,SET OF 6 SPICE TINS PANTRY DESIGN,25,2011-04-28 11:40:00,3.56,10004,United Kingdom,customer_10004@example.com,2011-09-01,540064,22722,SET OF 6 SPICE TINS PANTRY DESIGN,25,2011-04-28 11:40:00,3.56,United Kingdom,customer_10004@example.com,2011-09-01,10004,False,89.0
540242,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2011-04-28 11:49:00,4.95,10013,United Kingdom,customer_10013@example.com,,540242,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2011-04-28 11:49:00,4.95,United Kingdom,customer_10013@example.com,,10013,False,64.35000000000001
540242,20725,LUNCH BAG RED RETROSPOT,13,2011-04-28 11:49:00,1.73,10013,United Kingdom,customer_10013@example.com,2011-07-30,540242,20725,LUNCH BAG RED RETROSPOT,13,2011-04-28 11:49:00,1.73,United Kingdom,customer_10013@example.com,2011-07-30,10013,False,22.49
540242,22197,POPCORN HOLDER,28,2011-04-28 11:49:00,0.94,10013,United Kingdom,customer_10013@example.com,2011-07-10,540242,22197,POPCORN HOLDER,28,2011-04-28 11:49:00,0.94,United Kingdom,customer_10013@example.com,2011-07-10,10013,False,26.32
540242,22666,RECIPE BOX PANTRY DESIGN,35,2011-04-28 11:49:00,2.95,10013,United Kingdom,customer_10013@example.com,,540242,22666,RECIPE BOX PANTRY DESIGN,35,2011-04-28 11:49:00,2.95,United Kingdom,customer_10013@example.com,,10013,False,103.25
540242,47566,PARTY BUNTING,34,2011-04-28 11:49:00,4.7,10013,United Kingdom,customer_10013@example.com,,540242,47566,PARTY BUNTING,34,2011-04-28 11:49:00,4.7,United Kingdom,customer_10013@example.com,,10013,False,159.8
540286,22960,JAM MAKING SET WITH JARS,25,2011-04-28 13:45:00,4.46,10015,United Kingdom,customer_10015@example.com,2011-08-30,540286,22960,JAM MAKING SET WITH JARS,25,2011-04-28 13:45:00,4.46,United Kingdom,customer_10015@example.com,2011-08-30,10015,False,111.5
540286,22722,SET OF 6 SPICE TINS PANTRY DESIGN,19,2011-04-28 13:45:00,3.95,10015,United Kingdom,customer_10015@example.com,2011-09-01,540286,22722,SET OF 6 SPICE TINS PANTRY DESIGN,19,2011-04-28 13:45:00,3.95,United Kingdom,customer_10015@example.com,2011-09-01,10015,False,75.05
540286,22961,JAM MAKING SET PRINTED,35,2011-04-28 13:45:00,1.45,10015,United Kingdom,customer_10015@example.com,2011-08-25,540286,22961,JAM MAKING SET PRINTED,35,2011-04-28 13:45:00,1.45,United Kingdom,customer_10015@example.com,2011-08-25,10015,False,50.75
540161,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-29 09:15:00,1.86,10009,United Kingdom,customer_10009@example.com,2011-08-15,540161,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-29 09:15:00,1.86,United Kingdom,customer_10009@example.com,2011-08-15,10009,False,14.88
540161,20725,LUNCH BAG RED RETROSPOT,44,2011-04-29 09:15:00,1.73,10009,United Kingdom,customer_10009@example.com,2011-07-30,540161,20725,LUNCH BAG RED RETROSPOT,44,2011-04-29 09:15:00,1.73,United Kingdom,customer_10009@example.com,2011-07-30,10009,False,76.12
540466,22961,JAM MAKING SET PRINTED,3,2011-04-29 10:03:00,1.38,10035,United Kingdom,customer_10035@example.com,2011-08-25,540466,22961,JAM MAKING SET PRINTED,3,2011-04-29 10:03:00,1.38,United Kingdom,customer_10035@example.com,2011-08-25,10035,False,4.14
540536,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-04-29 13:49:00,3.56,10047,United Kingdom,customer_10047@example.com,2011-09-01,540536,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-04-29 13:49:00,3.56,United Kingdom,customer_10047@example.com,2011-09-01,10047,False,3.56
540536,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-29 13:49:00,2.68,10047,United Kingdom,customer_10047@example.com,2011-07-20,540536,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-29 13:49:00,2.68,United Kingdom,customer_10047@example.com,2011-07-20,10047,False,8.040000000000001
540287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2011-04-29 15:37:00,2.81,10015,United Kingdom,customer_10015@example.com,2011-07-20,540287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2011-04-29 15:37:00,2.81,United Kingdom,customer_10015@example.com,2011-07-20,10015,False,134.88
540041,21754,HOME BUILDING BLOCK WORD,48,2011-04-29 16:04:00,6.55,10003,France,customer_10003@example.com,,540041,21754,HOME BUILDING BLOCK WORD,48,2011-04-29 16:04:00,6.55,France,customer_10003@example.com,,10003,False,314.4
540041,20728,LUNCH BAG CARS BLUE,33,2011-04-29 16:04:00,1.57,10003,France,customer_10003@example.com,2011-08-01,540041,20728,LUNCH BAG CARS BLUE,33,2011-04-29 16:04:00,1.57,France,customer_10003@example.com,2011-08-01,10003,False,51.81
540641,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-04-30 10:37:00,1.77,10069,Germany,customer_10069@example.com,2011-08-15,540641,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-04-30 10:37:00,1.77,Germany,customer_10069@example.com,2011-08-15,10069,False,12.39
540641,20728,LUNCH BAG CARS BLUE,9,2011-04-30 10:37:00,1.81,10069,Germany,customer_10069@example.com,2011-08-01,540641,20728,LUNCH BAG CARS BLUE,9,2011-04-30 10:37:00,1.81,Germany,customer_10069@example.com,2011-08-01,10069,False,16.29
540125,22698,PINK REGENCY TEACUP AND SAUCER,8,2011-04-30 11:10:00,3.25,10007,United Kingdom,customer_10007@example.com,,540125,22698,PINK REGENCY TEACUP AND SAUCER,8,2011-04-30 11:10:00,3.25,United Kingdom,customer_10007@example.com,,10007,False,26.0
540125,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,47,2011-04-30 11:10:00,1.87,10007,United Kingdom,customer_10007@example.com,,540125,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,47,2011-04-30 11:10:00,1.87,United Kingdom,customer_10007@example.com,,10007,False,87.89
540125,22720,SET OF 3 CAKE TINS PANTRY DESIGN,22,2011-04-30 11:10:00,5.45,10007,United Kingdom,customer_10007@example.com,,540125,22720,SET OF 3 CAKE TINS PANTRY DESIGN,22,2011-04-30 11:10:00,5.45,United Kingdom,customer_10007@example.com,,10007,False,119.9
540125,21733,RED HANGING HEART T-LIGHT HOLDER,42,2011-04-30 11:10:00,2.8,10007,United Kingdom,customer_10007@example.com,2011-07-22,540125,21733,RED HANGING HEART T-LIGHT HOLDER,42,2011-04-30 11:10:00,2.8,United Kingdom,customer_10007@example.com,2011-07-22,10007,False,117.6
540125,22722,SET OF 6 SPICE TINS PANTRY DESIGN,11,2011-04-30 11:10:00,3.56,10007,United Kingdom,customer_10007@example.com,2011-09-01,540125,22722,SET OF 6 SPICE TINS PANTRY DESIGN,11,2011-04-30 11:10:00,3.56,United Kingdom,customer_10007@example.com,2011-09-01,10007,False,39.160000000000004
540042,20728,LUNCH BAG CARS BLUE,16,2011-04-30 12:41:00,1.48,10003,France,customer_10003@example.com,2011-08-01,540042,20728,LUNCH BAG CARS BLUE,16,2011-04-30 12:41:00,1.48,France,customer_10003@example.com,2011-08-01,10003,False,23.68
540042,21754,HOME BUILDING BLOCK WORD,10,2011-04-30 12:41:00,5.65,10003,France,customer_10003@example.com,,540042,21754,HOME BUILDING BLOCK WORD,10,2011-04-30 12:41:00,5.65,France,customer_10003@example.com,,10003,False,56.5
540570,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,9,2011-04-30 12:50:00,1.87,10054,United Kingdom,customer_10054@example.com,,540570,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,9,2011-04-30 12:50:00,1.87,United Kingdom,customer_10054@example.com,,10054,False,16.830000000000002
540570,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-04-30 12:50:00,3.95,10054,United Kingdom,customer_10054@example.com,2011-09-01,540570,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-04-30 12:50:00,3.95,United Kingdom,customer_10054@example.com,2011-09-01,10054,False,3.95
540570,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-04-30 12:50:00,1.69,10054,United Kingdom,customer_10054@example.com,2011-08-15,540570,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-04-30 12:50:00,1.69,United Kingdom,customer_10054@example.com,2011-08-15,10054,False,20.28
540087,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,20,2011-04-30 13:18:00,0.32,10005,United Kingdom,customer_10005@example.com,,540087,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,20,2011-04-30 13:18:00,0.32,United Kingdom,customer_10005@example.com,,10005,False,6.4
540087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2011-04-30 13:18:00,2.42,10005,United Kingdom,customer_10005@example.com,2011-07-20,540087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2011-04-30 13:18:00,2.42,United Kingdom,customer_10005@example.com,2011-07-20,10005,False,72.6
540087,20725,LUNCH BAG RED RETROSPOT,17,2011-04-30 13:18:00,1.73,10005,United Kingdom,customer_10005@example.com,2011-07-30,540087,20725,LUNCH BAG RED RETROSPOT,17,2011-04-30 13:18:00,1.73,United Kingdom,customer_10005@example.com,2011-07-30,10005,False,29.41
540467,22386,JUMBO BAG PINK POLKADOT,5,2011-04-30 17:11:00,1.87,10035,United Kingdom,customer_10035@example.com,,540467,22386,JUMBO BAG PINK POLKADOT,5,2011-04-30 17:11:00,1.87,United Kingdom,customer_10035@example.com,,10035,False,9.350000000000001
540467,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-04-30 17:11:00,2.95,10035,United Kingdom,customer_10035@example.com,,540467,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-04-30 17:11:00,2.95,United Kingdom,customer_10035@example.com,,10035,False,2.95
540565,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1,2011-05-01 15:02:00,0.32,10052,United Kingdom,customer_10052@example.com,,540565,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1,2011-05-01 15:02:00,0.32,United Kingdom,customer_10052@example.com,,10052,False,0.32
540620,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-05-01 16:14:00,2.55,10066,United Kingdom,customer_10066@example.com,,540620,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-05-01 16:14:00,2.55,United Kingdom,customer_10066@example.com,,10066,False,7.6499999999999995
540620,22383,LUNCH BAG SUKI DESIGN,8,2011-05-01 16:14:00,1.48,10066,United Kingdom,customer_10066@example.com,2011-07-25,540620,22383,LUNCH BAG SUKI DESIGN,8,2011-05-01 16:14:00,1.48,United Kingdom,customer_10066@example.com,2011-07-25,10066,False,11.84
540620,22961,JAM MAKING SET PRINTED,4,2011-05-01 16:14:00,1.52,10066,United Kingdom,customer_10066@example.com,2011-08-25,540620,22961,JAM MAKING SET PRINTED,4,2011-05-01 16:14:00,1.52,United Kingdom,customer_10066@example.com,2011-08-25,10066,False,6.08
540065,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-05-02 09:37:00,1.61,10004,United Kingdom,customer_10004@example.com,2011-08-15,540065,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-05-02 09:37:00,1.61,United Kingdom,customer_10004@example.com,2011-08-15,10004,False,22.540000000000003
540065,22698,PINK REGENCY TEACUP AND SAUCER,26,2011-05-02 09:37:00,2.95,10004,United Kingdom,customer_10004@example.com,,540065,22698,PINK REGENCY TEACUP AND SAUCER,26,2011-05-02 09:37:00,2.95,United Kingdom,customer_10004@example.com,,10004,False,76.7
540065,22197,POPCORN HOLDER,17,2011-05-02 09:37:00,0.89,10004,United Kingdom,customer_10004@example.com,2011-07-10,540065,22197,POPCORN HOLDER,17,2011-05-02 09:37:00,0.89,United Kingdom,customer_10004@example.com,2011-07-10,10004,False,15.13
540451,20727,LUNCH BAG BLACK SKULL.,3,2011-05-02 09:59:00,1.48,10033,United Kingdom,customer_10033@example.com,2011-08-05,540451,20727,LUNCH BAG BLACK SKULL.,3,2011-05-02 09:59:00,1.48,United Kingdom,customer_10033@example.com,2011-08-05,10033,False,4.4399999999999995
540451,22961,JAM MAKING SET PRINTED,4,2011-05-02 09:59:00,1.38,10033,United Kingdom,customer_10033@example.com,2011-08-25,540451,22961,JAM MAKING SET PRINTED,4,2011-05-02 09:59:00,1.38,United Kingdom,customer_10033@example.com,2011-08-25,10033,False,5.52
C540621,22961,Manual Return / Cancel JAM MAKING SET PRINTED,-4,2011-05-02 15:14:00,1.45,10066,United Kingdom,customer_10066@example.com,,C540621,22961,Manual Return / Cancel JAM MAKING SET PRINTED,-4,2011-05-02 15:14:00,1.45,United Kingdom,customer_10066@example.com,,10066,True,-5.8
540586,22197,POPCORN HOLDER,2,2011-05-03 16:57:00,0.94,10058,United Kingdom,customer_10058@example.com,2011-07-10,540586,22197,POPCORN HOLDER,2,2011-05-03 16:57:00,0.94,United Kingdom,customer_10058@example.com,2011-07-10,10058,False,1.88
540043,22666,RECIPE BOX PANTRY DESIGN,31,2011-05-04 13:28:00,2.95,10003,France,customer_10003@example.com,,540043,22666,RECIPE BOX PANTRY DESIGN,31,2011-05-04 13:28:00,2.95,France,customer_10003@example.com,,10003,False,91.45
540489,22961,JAM MAKING SET PRINTED,3,2011-05-04 15:03:00,1.52,10039,Germany,customer_10039@example.com,2011-08-25,540489,22961,JAM MAKING SET PRINTED,3,2011-05-04 15:03:00,1.52,Germany,customer_10039@example.com,2011-08-25,10039,False,4.5600000000000005
540633,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-05-04 15:39:00,0.55,10068,United Kingdom,customer_10068@example.com,2011-07-18,540633,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-05-04 15:39:00,0.55,United Kingdom,customer_10068@example.com,2011-07-18,10068,False,0.55
540633,22178,VICTORIAN GLASS HANGING T-LIGHT,10,2011-05-04 15:39:00,1.12,10068,United Kingdom,customer_10068@example.com,2011-07-28,540633,22178,VICTORIAN GLASS HANGING T-LIGHT,10,2011-05-04 15:39:00,1.12,United Kingdom,customer_10068@example.com,2011-07-28,10068,False,11.200000000000001
540633,22383,LUNCH BAG SUKI DESIGN,3,2011-05-04 15:39:00,1.48,10068,United Kingdom,customer_10068@example.com,2011-07-25,540633,22383,LUNCH BAG SUKI DESIGN,3,2011-05-04 15:39:00,1.48,United Kingdom,customer_10068@example.com,2011-07-25,10068,False,4.4399999999999995
540483,22138,BAKING SET 9 PIECE RETROSPOT,11,2011-05-04 16:24:00,4.46,10038,United Kingdom,customer_10038@example.com,2011-08-10,540483,22138,BAKING SET 9 PIECE RETROSPOT,11,2011-05-04 16:24:00,4.46,United Kingdom,customer_10038@example.com,2011-08-10,10038,False,49.06
540483,20725,LUNCH BAG RED RETROSPOT,2,2011-05-04 16:24:00,1.81,10038,United Kingdom,customer_10038@example.com,2011-07-30,540483,20725,LUNCH BAG RED RETROSPOT,2,2011-05-04 16:24:00,1.81,United Kingdom,customer_10038@example.com,2011-07-30,10038,False,3.62
540483,82482,WOODEN PICTURE FRAME WHITE FINISH,5,2011-05-04 16:24:00,2.29,10038,United Kingdom,customer_10038@example.com,,540483,82482,WOODEN PICTURE FRAME WHITE FINISH,5,2011-05-04 16:24:00,2.29,United Kingdom,customer_10038@example.com,,10038,False,11.45
540484,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011-05-05 09:06:00,1.25,10038,United Kingdom,customer_10038@example.com,2011-07-28,540484,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011-05-05 09:06:00,1.25,United Kingdom,customer_10038@example.com,2011-07-28,10038,False,1.25
540484,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-05 09:06:00,2.8,10038,United Kingdom,customer_10038@example.com,,540484,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-05 09:06:00,2.8,United Kingdom,customer_10038@example.com,,10038,False,16.799999999999997
540484,22699,ROSES REGENCY TEACUP AND SAUCER,5,2011-05-05 09:06:00,3.25,10038,United Kingdom,customer_10038@example.com,,540484,22699,ROSES REGENCY TEACUP AND SAUCER,5,2011-05-05 09:06:00,3.25,United Kingdom,customer_10038@example.com,,10038,False,16.25
540509,47566,PARTY BUNTING,10,2011-05-05 15:22:00,5.2,10042,United Kingdom,customer_10042@example.com,,540509,47566,PARTY BUNTING,10,2011-05-05 15:22:00,5.2,United Kingdom,customer_10042@example.com,,10042,False,52.0
C540510,47566,Manual Return / Cancel PARTY BUNTING,-2,2011-05-06 08:22:00,4.95,10042,United Kingdom,customer_10042@example.com,,C540510,47566,Manual Return / Cancel PARTY BUNTING,-2,2011-05-06 08:22:00,4.95,United Kingdom,customer_10042@example.com,,10042,True,-9.9
