Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Email,ExpiryWithinDays
540288,22699,ROSES REGENCY TEACUP AND SAUCER,23,2011-05-09 14:35:00,2.95,10015,United Kingdom,customer_10015@example.com,
540288,22383,LUNCH BAG SUKI DESIGN,46,2011-05-09 14:35:00,1.65,10015,United Kingdom,customer_10015@example.com,15
540288,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,27,2011-05-09 14:35:00,1.87,10015,United Kingdom,customer_10015@example.com,
540643,22699,ROSES REGENCY TEACUP AND SAUCER,3,2011-05-09 15:16:00,3.25,10069,Germany,customer_10069@example.com,
540643,22666,RECIPE BOX PANTRY DESIGN,11,2011-05-09 15:16:00,2.66,10069,Germany,customer_10069@example.com,
540643,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-05-09 15:16:00,5.45,10069,Germany,customer_10069@example.com,90
540511,21931,JUMBO STORAGE BAG SUKI,1,2011-05-09 17:17:00,1.87,10042,United Kingdom,customer_10042@example.com,
540511,21754,HOME BUILDING BLOCK WORD,6,2011-05-09 17:17:00,6.55,10042,United Kingdom,customer_10042@example.com,
540126,20727,LUNCH BAG BLACK SKULL.,32,2011-05-10 09:31:00,1.73,10007,United Kingdom,customer_10007@example.com,15
540126,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-05-10 09:31:00,3.1,10007,United Kingdom,customer_10007@example.com,
540126,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,16,2011-05-10 09:31:00,0.26,10007,United Kingdom,customer_10007@example.com,
540126,22383,LUNCH BAG SUKI DESIGN,25,2011-05-10 09:31:00,1.73,10007,United Kingdom,customer_10007@example.com,15
540126,21034,REX CASH+CARRY JUMBO SHOPPER,35,2011-05-10 09:31:00,1.0,10007,United Kingdom,customer_10007@example.com,
540601,22423,REGENCY CAKESTAND 3 TIER,6,2011-05-10 11:22:00,12.75,10062,United Kingdom,customer_10062@example.com,
540206,22138,BAKING SET 9 PIECE RETROSPOT,44,2011-05-10 11:23:00,5.2,10011,United Kingdom,customer_10011@example.com,90
540206,22960,JAM MAKING SET WITH JARS,42,2011-05-10 11:23:00,4.04,10011,United Kingdom,customer_10011@example.com,15
540044,22666,RECIPE BOX PANTRY DESIGN,26,2011-05-10 17:34:00,3.1,10003,France,customer_10003@example.com,
540044,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2011-05-10 17:34:00,1.86,10003,France,customer_10003@example.com,90
540044,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,11,2011-05-10 17:34:00,1.87,10003,France,customer_10003@example.com,
540044,22423,REGENCY CAKESTAND 3 TIER,42,2011-05-10 17:34:00,12.11,10003,France,customer_10003@example.com,
540023,20725,LUNCH BAG RED RETROSPOT,16,2011-05-11 12:08:00,1.65,10002,United Kingdom,customer_10002@example.com,90
540023,22699,ROSES REGENCY TEACUP AND SAUCER,22,2011-05-11 12:08:00,3.1,10002,United Kingdom,customer_10002@example.com,
540023,22386,JUMBO BAG PINK POLKADOT,44,2011-05-11 12:08:00,2.29,10002,United Kingdom,customer_10002@example.com,
540023,85099B,JUMBO BAG RED RETROSPOT,16,2011-05-11 12:08:00,1.87,10002,United Kingdom,customer_10002@example.com,
540471,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-11 16:51:00,4.35,10036,United Kingdom,customer_10036@example.com,45
540024,21754,HOME BUILDING BLOCK WORD,42,2011-05-12 10:37:00,5.95,10002,United Kingdom,customer_10002@example.com,
540265,22961,JAM MAKING SET PRINTED,44,2011-05-12 16:45:00,1.38,10014,United Kingdom,customer_10014@example.com,-4
540178,21931,JUMBO STORAGE BAG SUKI,37,2011-05-13 09:05:00,1.87,10010,United Kingdom,customer_10010@example.com,
540178,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,47,2011-05-13 09:05:00,0.3,10010,United Kingdom,customer_10010@example.com,
540178,22960,JAM MAKING SET WITH JARS,16,2011-05-13 09:05:00,3.83,10010,United Kingdom,customer_10010@example.com,15
540178,22423,REGENCY CAKESTAND 3 TIER,42,2011-05-13 09:05:00,12.75,10010,United Kingdom,customer_10010@example.com,
540596,22386,JUMBO BAG PINK POLKADOT,12,2011-05-13 09:52:00,2.29,10061,United Kingdom,customer_10061@example.com,
540596,21733,RED HANGING HEART T-LIGHT HOLDER,8,2011-05-13 09:52:00,2.95,10061,United Kingdom,customer_10061@example.com,90
540218,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47,2011-05-13 11:28:00,2.42,10012,United Kingdom,customer_10012@example.com,25
540218,22697,GREEN REGENCY TEACUP AND SAUCER,22,2011-05-13 11:28:00,2.95,10012,United Kingdom,customer_10012@example.com,
540218,22961,JAM MAKING SET PRINTED,16,2011-05-13 11:28:00,1.45,10012,United Kingdom,customer_10012@example.com,-4
540218,85099B,JUMBO BAG RED RETROSPOT,11,2011-05-13 11:28:00,2.08,10012,United Kingdom,customer_10012@example.com,
540013,85099B,JUMBO BAG RED RETROSPOT,45,2011-05-13 12:43:00,2.18,10001,United Kingdom,customer_10001@example.com,
540013,21034,REX CASH+CARRY JUMBO SHOPPER,21,2011-05-13 12:43:00,0.85,10001,United Kingdom,customer_10001@example.com,
540013,20727,LUNCH BAG BLACK SKULL.,7,2011-05-13 12:43:00,1.57,10001,United Kingdom,customer_10001@example.com,15
540440,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-05-14 11:01:00,0.55,10031,United Kingdom,customer_10031@example.com,15
540440,22699,ROSES REGENCY TEACUP AND SAUCER,11,2011-05-14 11:01:00,2.95,10031,United Kingdom,customer_10031@example.com,
540141,22197,POPCORN HOLDER,34,2011-05-14 15:52:00,0.85,10008,United Kingdom,customer_10008@example.com,2
540141,21034,REX CASH+CARRY JUMBO SHOPPER,11,2011-05-14 15:52:00,0.95,10008,United Kingdom,customer_10008@example.com,
540141,22178,VICTORIAN GLASS HANGING T-LIGHT,8,2011-05-14 15:52:00,1.25,10008,United Kingdom,customer_10008@example.com,-4
540622,22699,ROSES REGENCY TEACUP AND SAUCER,7,2011-05-15 10:25:00,2.8,10066,United Kingdom,customer_10066@example.com,
540622,22138,BAKING SET 9 PIECE RETROSPOT,2,2011-05-15 10:25:00,4.46,10066,United Kingdom,customer_10066@example.com,90
540088,22423,REGENCY CAKESTAND 3 TIER,33,2011-05-15 14:04:00,14.03,10005,United Kingdom,customer_10005@example.com,
540088,22698,PINK REGENCY TEACUP AND SAUCER,26,2011-05-15 14:04:00,2.66,10005,United Kingdom,customer_10005@example.com,
540088,22961,JAM MAKING SET PRINTED,31,2011-05-15 14:04:00,1.59,10005,United Kingdom,customer_10005@example.com,-4
540088,82482,WOODEN PICTURE FRAME WHITE FINISH,35,2011-05-15 14:04:00,2.29,10005,United Kingdom,customer_10005@example.com,
540501,22699,ROSES REGENCY TEACUP AND SAUCER,7,2011-05-15 15:39:00,2.95,10041,United Kingdom,customer_10041@example.com,
540501,85099B,JUMBO BAG RED RETROSPOT,11,2011-05-15 15:39:00,2.29,10041,United Kingdom,customer_10041@example.com,
540501,22666,RECIPE BOX PANTRY DESIGN,5,2011-05-15 15:39:00,2.95,10041,United Kingdom,customer_10041@example.com,
540623,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-05-16 10:47:00,1.69,10066,United Kingdom,customer_10066@example.com,90
540518,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-05-16 13:16:00,2.08,10044,United Kingdom,customer_10044@example.com,
540651,22699,ROSES REGENCY TEACUP AND SAUCER,7,2011-05-16 15:57:00,2.66,10070,United Kingdom,customer_10070@example.com,
540651,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-16 15:57:00,3.75,10070,United Kingdom,customer_10070@example.com,45
540142,21931,JUMBO STORAGE BAG SUKI,14,2011-05-16 16:13:00,2.08,10008,United Kingdom,customer_10008@example.com,
540142,21733,RED HANGING HEART T-LIGHT HOLDER,41,2011-05-16 16:13:00,2.95,10008,United Kingdom,customer_10008@example.com,90
540045,22178,VICTORIAN GLASS HANGING T-LIGHT,23,2011-05-17 09:48:00,1.31,10003,France,customer_10003@example.com,-4
540045,22386,JUMBO BAG PINK POLKADOT,36,2011-05-17 09:48:00,1.98,10003,France,customer_10003@example.com,
540045,22423,REGENCY CAKESTAND 3 TIER,47,2011-05-17 09:48:00,14.03,10003,France,customer_10003@example.com,
540615,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-05-17 10:06:00,2.42,10065,United Kingdom,customer_10065@example.com,25
540615,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-05-17 10:06:00,1.19,10065,United Kingdom,customer_10065@example.com,-4
540615,22138,BAKING SET 9 PIECE RETROSPOT,9,2011-05-17 10:06:00,4.7,10065,United Kingdom,customer_10065@example.com,90
540207,22086,PAPER CHAIN KIT 50'S CHRISTMAS,26,2011-05-17 11:31:00,2.8,10011,United Kingdom,customer_10011@example.com,
540207,21931,JUMBO STORAGE BAG SUKI,28,2011-05-17 11:31:00,1.87,10011,United Kingdom,customer_10011@example.com,
540207,47566,PARTY BUNTING,45,2011-05-17 11:31:00,5.2,10011,United Kingdom,customer_10011@example.com,
540207,22697,GREEN REGENCY TEACUP AND SAUCER,37,2011-05-17 11:31:00,2.8,10011,United Kingdom,customer_10011@example.com,
540207,21754,HOME BUILDING BLOCK WORD,14,2011-05-17 11:31:00,5.95,10011,United Kingdom,customer_10011@example.com,
C540616,22178,Manual Return / Cancel VICTORIAN GLASS HANGING T-LIGHT,-2,2011-05-17 15:06:00,1.25,10065,United Kingdom,customer_10065@example.com,
540046,22961,JAM MAKING SET PRINTED,24,2011-05-17 15:40:00,1.52,10003,France,customer_10003@example.com,-4
540046,21212,PACK OF 72 RETROSPOT CAKE CASES,32,2011-05-17 15:40:00,0.55,10003,France,customer_10003@example.com,15
540046,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,16,2011-05-17 15:40:00,0.26,10003,France,customer_10003@example.com,
540046,84879,ASSORTED COLOUR BIRD ORNAMENT,26,2011-05-17 15:40:00,1.69,10003,France,customer_10003@example.com,90
540460,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2011-05-18 10:07:00,0.61,10034,United Kingdom,customer_10034@example.com,15
540460,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-05-18 10:07:00,3.1,10034,United Kingdom,customer_10034@example.com,
540460,22666,RECIPE BOX PANTRY DESIGN,9,2011-05-18 10:07:00,2.66,10034,United Kingdom,customer_10034@example.com,
540219,22698,PINK REGENCY TEACUP AND SAUCER,19,2011-05-18 11:03:00,2.66,10012,United Kingdom,customer_10012@example.com,
540219,22697,GREEN REGENCY TEACUP AND SAUCER,10,2011-05-18 11:03:00,3.1,10012,United Kingdom,customer_10012@example.com,
540219,22383,LUNCH BAG SUKI DESIGN,12,2011-05-18 11:03:00,1.48,10012,United Kingdom,customer_10012@example.com,15
540219,22086,PAPER CHAIN KIT 50'S CHRISTMAS,33,2011-05-18 11:03:00,2.8,10012,United Kingdom,customer_10012@example.com,
540515,22423,REGENCY CAKESTAND 3 TIER,12,2011-05-18 13:18:00,14.03,10043,United Kingdom,customer_10043@example.com,
540243,85099B,JUMBO BAG RED RETROSPOT,28,2011-05-18 13:52:00,1.98,10013,United Kingdom,customer_10013@example.com,
540243,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-05-18 13:52:00,4.95,10013,United Kingdom,customer_10013@example.com,
540243,82482,WOODEN PICTURE FRAME WHITE FINISH,25,2011-05-18 13:52:00,2.29,10013,United Kingdom,customer_10013@example.com,
540243,21733,RED HANGING HEART T-LIGHT HOLDER,38,2011-05-18 13:52:00,3.1,10013,United Kingdom,customer_10013@example.com,90
540243,22423,REGENCY CAKESTAND 3 TIER,11,2011-05-18 13:52:00,12.11,10013,United Kingdom,customer_10013@example.com,
540583,22666,RECIPE BOX PANTRY DESIGN,9,2011-05-18 14:09:00,2.8,10057,United Kingdom,customer_10057@example.com,
540583,21931,JUMBO STORAGE BAG SUKI,2,2011-05-18 14:09:00,2.08,10057,United Kingdom,customer_10057@example.com,
540025,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-05-18 15:25:00,1.61,10002,United Kingdom,customer_10002@example.com,90
540025,22386,JUMBO BAG PINK POLKADOT,44,2011-05-18 15:25:00,2.08,10002,United Kingdom,customer_10002@example.com,
C540244,22423,Manual Return / Cancel REGENCY CAKESTAND 3 TIER,-4,2011-05-19 03:52:00,12.75,10013,United Kingdom,customer_10013@example.com,
540609,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-05-19 10:14:00,2.42,10064,United Kingdom,customer_10064@example.com,
540266,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2011-05-19 11:03:00,4.7,10014,United Kingdom,customer_10014@example.com,
540634,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-05-19 14:51:00,1.25,10068,United Kingdom,customer_10068@example.com,-4
540634,22386,JUMBO BAG PINK POLKADOT,7,2011-05-19 14:51:00,2.08,10068,United Kingdom,customer_10068@example.com,
540634,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-19 14:51:00,2.29,10068,United Kingdom,customer_10068@example.com,25
540568,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-05-19 16:49:00,2.68,10053,United Kingdom,customer_10053@example.com,
540245,22197,POPCORN HOLDER,43,2011-05-19 17:47:00,0.77,10013,United Kingdom,customer_10013@example.com,2
540245,21034,REX CASH+CARRY JUMBO SHOPPER,29,2011-05-19 17:47:00,1.0,10013,United Kingdom,customer_10013@example.com,
540245,20725,LUNCH BAG RED RETROSPOT,20,2011-05-19 17:47:00,1.48,10013,United Kingdom,customer_10013@example.com,90
540245,20727,LUNCH BAG BLACK SKULL.,6,2011-05-19 17:47:00,1.48,10013,United Kingdom,customer_10013@example.com,15
540245,22666,RECIPE BOX PANTRY DESIGN,18,2011-05-19 17:47:00,2.8,10013,United Kingdom,customer_10013@example.com,
540127,82482,WOODEN PICTURE FRAME WHITE FINISH,38,2011-05-20 11:20:00,2.55,10007,United Kingdom,customer_10007@example.com,
540127,22698,PINK REGENCY TEACUP AND SAUCER,14,2011-05-20 11:20:00,3.1,10007,United Kingdom,customer_10007@example.com,
540127,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-05-20 11:20:00,0.61,10007,United Kingdom,customer_10007@example.com,15
540480,21733,RED HANGING HEART T-LIGHT HOLDER,9,2011-05-20 12:23:00,2.8,10037,EIRE,customer_10037@example.com,90
540480,22383,LUNCH BAG SUKI DESIGN,3,2011-05-20 12:23:00,1.65,10037,EIRE,customer_10037@example.com,15
540067,22666,RECIPE BOX PANTRY DESIGN,12,2011-05-20 15:00:00,2.95,10004,United Kingdom,customer_10004@example.com,
540067,21931,JUMBO STORAGE BAG SUKI,22,2011-05-20 15:00:00,2.08,10004,United Kingdom,customer_10004@example.com,
540067,20725,LUNCH BAG RED RETROSPOT,30,2011-05-20 15:00:00,1.81,10004,United Kingdom,customer_10004@example.com,90
540447,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-05-20 15:26:00,2.8,10032,United Kingdom,customer_10032@example.com,
540447,22666,RECIPE BOX PANTRY DESIGN,3,2011-05-20 15:26:00,2.95,10032,United Kingdom,customer_10032@example.com,
540026,84879,ASSORTED COLOUR BIRD ORNAMENT,46,2011-05-21 09:22:00,1.69,10002,United Kingdom,customer_10002@example.com,90
540026,22961,JAM MAKING SET PRINTED,6,2011-05-21 09:22:00,1.45,10002,United Kingdom,customer_10002@example.com,-4
540026,22699,ROSES REGENCY TEACUP AND SAUCER,37,2011-05-21 09:22:00,3.1,10002,United Kingdom,customer_10002@example.com,
540026,21212,PACK OF 72 RETROSPOT CAKE CASES,33,2011-05-21 09:22:00,0.5,10002,United Kingdom,customer_10002@example.com,15
540026,22138,BAKING SET 9 PIECE RETROSPOT,15,2011-05-21 09:22:00,5.2,10002,United Kingdom,customer_10002@example.com,90
540597,22197,POPCORN HOLDER,5,2011-05-21 09:50:00,0.85,10061,United Kingdom,customer_10061@example.com,2
540179,22423,REGENCY CAKESTAND 3 TIER,8,2011-05-21 10:57:00,12.75,10010,United Kingdom,customer_10010@example.com,
540179,21754,HOME BUILDING BLOCK WORD,36,2011-05-21 10:57:00,6.55,10010,United Kingdom,customer_10010@example.com,
540179,85099B,JUMBO BAG RED RETROSPOT,42,2011-05-21 10:57:00,2.29,10010,United Kingdom,customer_10010@example.com,
540179,22722,SET OF 6 SPICE TINS PANTRY DESIGN,17,2011-05-21 10:57:00,3.56,10010,United Kingdom,customer_10010@example.com,45
540179,20727,LUNCH BAG BLACK SKULL.,23,2011-05-21 10:57:00,1.48,10010,United Kingdom,customer_10010@example.com,15
540048,22086,PAPER CHAIN KIT 50'S CHRISTMAS,23,2011-05-21 14:39:00,2.8,10003,France,customer_10003@example.com,
540048,22178,VICTORIAN GLASS HANGING T-LIGHT,34,2011-05-21 14:39:00,1.25,10003,France,customer_10003@example.com,-4
540048,22423,REGENCY CAKESTAND 3 TIER,13,2011-05-21 14:39:00,13.39,10003,France,customer_10003@example.com,
540048,22666,RECIPE BOX PANTRY DESIGN,14,2011-05-21 14:39:00,3.25,10003,France,customer_10003@example.com,
540047,22423,REGENCY CAKESTAND 3 TIER,13,2011-05-21 15:52:00,12.75,10003,France,customer_10003@example.com,
540047,22666,RECIPE BOX PANTRY DESIGN,38,2011-05-21 15:52:00,3.1,10003,France,customer_10003@example.com,
540047,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-05-21 15:52:00,1.52,10003,France,customer_10003@example.com,90
540047,22720,SET OF 3 CAKE TINS PANTRY DESIGN,35,2011-05-21 15:52:00,5.45,10003,France,customer_10003@example.com,
540047,20728,LUNCH BAG CARS BLUE,9,2011-05-21 15:52:00,1.73,10003,France,customer_10003@example.com,15
540494,22697,GREEN REGENCY TEACUP AND SAUCER,11,2011-05-21 17:06:00,3.25,10040,United Kingdom,customer_10040@example.com,
540494,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-05-21 17:06:00,2.66,10040,United Kingdom,customer_10040@example.com,90
C540049,22086,Manual Return / Cancel PAPER CHAIN KIT 50'S CHRISTMAS,-2,2011-05-22 12:39:00,2.95,10003,France,customer_10003@example.com,
540472,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-05-23 12:00:00,2.68,10036,United Kingdom,customer_10036@example.com,25
540144,20725,LUNCH BAG RED RETROSPOT,36,2011-05-24 09:06:00,1.73,10008,United Kingdom,customer_10008@example.com,90
540144,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,47,2011-05-24 09:06:00,0.3,10008,United Kingdom,customer_10008@example.com,
540144,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-05-24 09:06:00,4.7,10008,United Kingdom,customer_10008@example.com,
540144,22697,GREEN REGENCY TEACUP AND SAUCER,16,2011-05-24 09:06:00,3.25,10008,United Kingdom,customer_10008@example.com,
540143,22699,ROSES REGENCY TEACUP AND SAUCER,20,2011-05-24 12:15:00,3.25,10008,United Kingdom,customer_10008@example.com,
540145,22086,PAPER CHAIN KIT 50'S CHRISTMAS,47,2011-05-24 13:20:00,2.66,10008,United Kingdom,customer_10008@example.com,
540145,21754,HOME BUILDING BLOCK WORD,8,2011-05-24 13:20:00,6.55,10008,United Kingdom,customer_10008@example.com,
540145,22423,REGENCY CAKESTAND 3 TIER,20,2011-05-24 13:20:00,14.03,10008,United Kingdom,customer_10008@example.com,
540495,22960,JAM MAKING SET WITH JARS,4,2011-05-24 13:34:00,4.46,10040,United Kingdom,customer_10040@example.com,15
540495,22386,JUMBO BAG PINK POLKADOT,4,2011-05-24 13:34:00,2.29,10040,United Kingdom,customer_10040@example.com,
540602,22138,BAKING SET 9 PIECE RETROSPOT,11,2011-05-24 14:03:00,4.7,10062,United Kingdom,customer_10062@example.com,90
540602,22383,LUNCH BAG SUKI DESIGN,9,2011-05-24 14:03:00,1.48,10062,United Kingdom,customer_10062@example.com,15
540571,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-05-24 14:29:00,0.5,10054,United Kingdom,customer_10054@example.com,15
540571,22423,REGENCY CAKESTAND 3 TIER,12,2011-05-24 14:29:00,14.03,10054,United Kingdom,customer_10054@example.com,
540571,47566,PARTY BUNTING,3,2011-05-24 14:29:00,4.7,10054,United Kingdom,customer_10054@example.com,
540496,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-05-24 16:24:00,4.7,10040,United Kingdom,customer_10040@example.com,
540108,21931,JUMBO STORAGE BAG SUKI,36,2011-05-25 10:33:00,2.18,10006,United Kingdom,customer_10006@example.com,
540108,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-05-25 10:33:00,5.45,10006,United Kingdom,customer_10006@example.com,90
540108,84879,ASSORTED COLOUR BIRD ORNAMENT,38,2011-05-25 10:33:00,1.86,10006,United Kingdom,customer_10006@example.com,90
540290,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,2011-05-25 11:46:00,3.1,10015,United Kingdom,customer_10015@example.com,
540289,21034,REX CASH+CARRY JUMBO SHOPPER,31,2011-05-25 12:57:00,1.04,10015,United Kingdom,customer_10015@example.com,
540109,21212,PACK OF 72 RETROSPOT CAKE CASES,43,2011-05-25 15:23:00,0.5,10006,United Kingdom,customer_10006@example.com,15
540109,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2011-05-25 15:23:00,2.42,10006,United Kingdom,customer_10006@example.com,25
540109,22698,PINK REGENCY TEACUP AND SAUCER,28,2011-05-25 15:23:00,2.66,10006,United Kingdom,customer_10006@example.com,
540267,22699,ROSES REGENCY TEACUP AND SAUCER,41,2011-05-25 17:46:00,3.25,10014,United Kingdom,customer_10014@example.com,
540267,20727,LUNCH BAG BLACK SKULL.,29,2011-05-25 17:46:00,1.48,10014,United Kingdom,customer_10014@example.com,15
540267,20725,LUNCH BAG RED RETROSPOT,33,2011-05-25 17:46:00,1.48,10014,United Kingdom,customer_10014@example.com,90
540267,20728,LUNCH BAG CARS BLUE,31,2011-05-25 17:46:00,1.48,10014,United Kingdom,customer_10014@example.com,15
540267,22383,LUNCH BAG SUKI DESIGN,15,2011-05-25 17:46:00,1.73,10014,United Kingdom,customer_10014@example.com,15
540146,22423,REGENCY CAKESTAND 3 TIER,24,2011-05-26 11:26:00,12.11,10008,United Kingdom,customer_10008@example.com,
540146,21754,HOME BUILDING BLOCK WORD,37,2011-05-26 11:26:00,6.25,10008,United Kingdom,customer_10008@example.com,
540027,21754,HOME BUILDING BLOCK WORD,23,2011-05-26 17:41:00,6.55,10002,United Kingdom,customer_10002@example.com,
540027,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,36,2011-05-26 17:41:00,2.29,10002,United Kingdom,customer_10002@example.com,
540027,21034,REX CASH+CARRY JUMBO SHOPPER,33,2011-05-26 17:41:00,1.0,10002,United Kingdom,customer_10002@example.com,
540528,20725,LUNCH BAG RED RETROSPOT,11,2011-05-27 10:00:00,1.48,10046,United Kingdom,customer_10046@example.com,90
540528,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-05-27 10:00:00,5.2,10046,United Kingdom,customer_10046@example.com,90
540246,85099B,JUMBO BAG RED RETROSPOT,14,2011-05-27 10:01:00,2.18,10013,United Kingdom,customer_10013@example.com,
540220,21733,RED HANGING HEART T-LIGHT HOLDER,11,2011-05-27 12:33:00,3.1,10012,United Kingdom,customer_10012@example.com,90
540220,22720,SET OF 3 CAKE TINS PANTRY DESIGN,20,2011-05-27 12:33:00,4.46,10012,United Kingdom,customer_10012@example.com,
540220,22697,GREEN REGENCY TEACUP AND SAUCER,36,2011-05-27 12:33:00,2.8,10012,United Kingdom,customer_10012@example.com,
540220,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2011-05-27 12:33:00,2.29,10012,United Kingdom,customer_10012@example.com,25
540247,22666,RECIPE BOX PANTRY DESIGN,16,2011-05-27 14:07:00,2.66,10013,United Kingdom,customer_10013@example.com,
540208,22960,JAM MAKING SET WITH JARS,32,2011-05-27 16:08:00,4.46,10011,United Kingdom,customer_10011@example.com,15
540208,21733,RED HANGING HEART T-LIGHT HOLDER,38,2011-05-27 16:08:00,3.25,10011,United Kingdom,customer_10011@example.com,90
540452,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,4,2011-05-27 16:55:00,0.3,10033,United Kingdom,customer_10033@example.com,
540452,22697,GREEN REGENCY TEACUP AND SAUCER,7,2011-05-27 16:55:00,3.1,10033,United Kingdom,customer_10033@example.com,
540452,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-05-27 16:55:00,4.46,10033,United Kingdom,customer_10033@example.com,
540147,20725,LUNCH BAG RED RETROSPOT,39,2011-05-28 09:19:00,1.81,10008,United Kingdom,customer_10008@example.com,90
540147,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,47,2011-05-28 09:19:00,2.18,10008,United Kingdom,customer_10008@example.com,
540147,22720,SET OF 3 CAKE TINS PANTRY DESIGN,35,2011-05-28 09:19:00,5.45,10008,United Kingdom,customer_10008@example.com,
540147,22383,LUNCH BAG SUKI DESIGN,18,2011-05-28 09:19:00,1.65,10008,United Kingdom,customer_10008@example.com,15
540147,21754,HOME BUILDING BLOCK WORD,14,2011-05-28 09:19:00,6.25,10008,United Kingdom,customer_10008@example.com,
540629,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-05-28 10:24:00,2.68,10067,United Kingdom,customer_10067@example.com,
540629,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2011-05-28 10:24:00,5.2,10067,United Kingdom,customer_10067@example.com,
540584,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-05-28 15:59:00,1.31,10057,United Kingdom,customer_10057@example.com,-4
540584,22197,POPCORN HOLDER,1,2011-05-28 15:59:00,0.81,10057,United Kingdom,customer_10057@example.com,2
540128,20727,LUNCH BAG BLACK SKULL.,30,2011-05-28 16:07:00,1.65,10007,United Kingdom,customer_10007@example.com,15
540128,22666,RECIPE BOX PANTRY DESIGN,9,2011-05-28 16:07:00,2.66,10007,United Kingdom,customer_10007@example.com,
540128,22197,POPCORN HOLDER,32,2011-05-28 16:07:00,0.94,10007,United Kingdom,customer_10007@example.com,2
540490,22383,LUNCH BAG SUKI DESIGN,12,2011-05-28 16:39:00,1.57,10039,Germany,customer_10039@example.com,15
540490,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-05-28 16:39:00,5.45,10039,Germany,customer_10039@example.com,
C540630,22720,Manual Return / Cancel SET OF 3 CAKE TINS PANTRY DESIGN,-3,2011-05-29 05:24:00,4.95,10067,United Kingdom,customer_10067@example.com,
540603,21931,JUMBO STORAGE BAG SUKI,6,2011-05-29 10:38:00,2.08,10062,United Kingdom,customer_10062@example.com,
540180,22386,JUMBO BAG PINK POLKADOT,10,2011-05-29 14:01:00,2.18,10010,United Kingdom,customer_10010@example.com,
540180,22197,POPCORN HOLDER,16,2011-05-29 14:01:00,0.85,10010,United Kingdom,customer_10010@example.com,2
540181,22720,SET OF 3 CAKE TINS PANTRY DESIGN,38,2011-05-29 15:43:00,4.46,10010,United Kingdom,customer_10010@example.com,
540181,22960,JAM MAKING SET WITH JARS,9,2011-05-29 15:43:00,4.25,10010,United Kingdom,customer_10010@example.com,15
540181,22197,POPCORN HOLDER,44,2011-05-29 15:43:00,0.85,10010,United Kingdom,customer_10010@example.com,2
540181,22698,PINK REGENCY TEACUP AND SAUCER,10,2011-05-29 15:43:00,2.8,10010,United Kingdom,customer_10010@example.com,
540181,22178,VICTORIAN GLASS HANGING T-LIGHT,33,2011-05-29 15:43:00,1.12,10010,United Kingdom,customer_10010@example.com,-4
